DEM数据文件,经度,纬度,起始角度,终止角度,视点高度,SPDERL算法整体错误率
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3770546,34.60836942,9.989191779,128.9794007,1800,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5894215,34.70162762,197.9291846,239.1225946,1800,0.000155521
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3154005,34.66819955,1.19259615,236.7812769,1800,0.00071166
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2505523,41.76294772,104.8171803,117.1943387,1800,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8215445,41.72967948,125.7699266,144.4510581,1800,0.00090451
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5884474,41.78059636,27.94810674,348.2321268,1800,0.00830633
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5462322,41.73712946,242.9963994,244.969612,1800,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5275862,41.74212476,351.0431377,358.8801193,1800,0.001809682
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.57568179,28.53348046,86.81446672,193.612696,1850,0.011005058
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.49557777,28.52478338,86.62718826,263.9238311,1850,0.011496532
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.63806161,28.57834985,95.34200953,257.1026638,1850,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.35813026,28.53389394,125.3557623,303.2912775,1850,0.004576659
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.52881259,28.52109377,54.34958198,146.244511,1850,0.002433583
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8108188,34.21314719,269.7494596,322.8250074,1850,0.034756703
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2838848,34.25474633,289.5422719,331.6269931,1850,0.000128681
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3862422,34.27575503,142.258174,354.8919915,1850,0.049663188
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4322961,34.29065216,213.4532291,247.811807,1850,0.004158004
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5561421,34.27270058,188.2960503,232.793558,1850,0.001333926
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.370228,41.72926732,157.3263147,282.5863423,1850,0.000378788
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2965139,41.84058953,125.787169,239.4740254,1850,0.005957447
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5597509,41.77492663,47.45273838,308.7704079,1850,0.030174246
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4556789,41.83174949,220.9569167,315.1260927,1850,0.000112458
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5695847,41.76329751,296.0018419,310.5616407,1850,0.000366205
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.29175421,28.54180603,55.823718,275.5854849,1900,0.157644892
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.49622504,28.4702159,249.8552483,292.2799666,1900,6.67E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.434051,28.52517379,74.54771882,244.0817693,1900,0.008550435
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.36244905,28.47957322,31.83360621,194.5732608,1900,0.000654879
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.65188334,28.51416346,322.0633867,340.8754988,1900,0.00024263
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5274331,34.56822663,269.2722713,315.2687062,1900,0.00035111
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5768104,34.63384276,278.7815641,297.6989725,1900,0.001383126
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5205504,34.64144,287.5927891,348.7974934,1900,0.004615385
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5475964,34.66642939,41.58897146,299.6648114,1900,0.066887979
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2015065,34.59541067,111.5736804,217.0248942,1900,4.38E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5641814,41.32938345,279.0723455,335.5544385,1900,0.000553021
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3835299,41.28194195,279.4598061,289.9725513,1900,9.56E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3929791,41.32126613,311.9914554,353.4669458,1900,0.00028708
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3949878,41.24788862,229.3055273,300.4216098,1900,0.002659574
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5064794,41.23445484,280.9687146,299.6044185,1900,0.003690037
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.44098094,28.51672108,108.1099858,138.2705439,1950,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.76620337,28.51017603,356.4703065,357.0212192,1950,0.007518797
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.44639934,28.46940088,219.7384436,329.2320437,1950,0.002379929
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.62451129,28.44448022,48.00809872,66.19160413,1950,0.000977911
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.29688802,28.46169589,311.9232452,329.0091444,1950,0.000571821
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7714805,34.53735907,149.618394,218.4953583,1950,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3494212,34.48093424,107.0065387,116.3313503,1950,0.001025758
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5194896,34.48007734,356.3891991,358.3899884,1950,0.028384279
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2130863,34.53409994,132.1072102,163.3292445,1950,0.001519757
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4540062,34.54700335,268.540397,282.9775677,1950,0.014180374
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5004052,41.37760202,230.6183867,271.8438337,1950,0.011820331
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.418711,41.38979848,128.585142,303.8305684,1950,0.000881006
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3329166,41.33325112,145.6340368,245.9966017,1950,0.004050309
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3893997,41.34101065,241.9119357,252.0425899,1950,0.000351741
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5186123,41.40722118,238.8351185,271.2784151,1950,0.001118926
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.22917116,28.68574708,196.1537194,332.9033386,2000,0.009377664
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.12979658,28.74191114,95.15943302,225.1197675,2000,0.003968254
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.55367133,28.63365712,152.8072507,224.9965437,2000,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.66887789,28.72566264,256.978266,284.1930499,2000,4.79E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.28033941,28.62931003,321.7834978,324.0511853,2000,0.000294985
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5550196,34.46057881,209.1739073,313.9156103,2000,0.000416493
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7118014,34.42076478,27.87563421,110.9371686,2000,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1235329,34.50673021,145.8168104,253.0293068,2000,0.022988506
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.436572,34.47723885,178.0064285,234.2374222,2000,8.26E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5992485,34.41711598,46.96713907,311.2730249,2000,0.018260156
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4546001,41.62621967,282.8585475,286.2880954,2000,0.001349528
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2022651,41.60878302,103.5373074,130.5972923,2000,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2984392,41.57079516,30.0710022,160.178505,2000,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3567653,41.64000224,28.64890504,313.3310039,2000,0.008850403
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.705629,41.6091731,162.7459741,338.9642108,2000,0.000384098
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.53474662,28.45077725,104.6387486,297.3844258,2050,0.00955381
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.12830978,28.41280456,57.52980642,204.4008383,2050,0.000183352
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.34950013,28.41680479,347.5997923,354.7221048,2050,0.010781671
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.388743,28.39209856,36.43975291,106.3070169,2050,0.00079763
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.49249028,28.39483403,27.11153696,126.3683739,2050,0.002772387
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4026488,34.21089905,341.6126796,343.4866622,2050,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.333882,34.26267449,245.0379547,249.0785546,2050,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5852277,34.21774069,346.7477645,349.8457191,2050,0.000280662
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3658852,34.31325483,222.8795064,294.1515958,2050,0.000440917
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8178711,34.317513,341.3829705,356.1659551,2050,0.006523157
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5987396,41.30662371,4.353779524,233.471273,2050,0.007815723
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6341574,41.30415304,339.4146048,356.1685079,2050,0.000295654
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3606303,41.37438087,319.2700716,327.2796321,2050,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.377123,41.38010889,23.46162981,92.32802121,2050,0.00492942
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6814793,41.25098184,267.8172032,322.213975,2050,0.000565931
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.39647112,28.34056323,218.1812473,329.7468173,2100,0.00052443
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.64078649,28.3472654,85.51158165,141.4247409,2100,0.001280307
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.61365776,28.33339486,44.1909154,138.7678033,2100,0.000132022
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.63491784,28.32852719,85.42098716,265.155669,2100,0.004677309
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.65838858,28.31026185,21.05029316,176.6386084,2100,0.17414248
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.537166,34.27580945,62.79986576,321.946018,2100,0.0414505
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4936408,34.25220625,24.656233,37.1954435,2100,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2317612,34.33247256,121.1367595,164.3848632,2100,0.00082203
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2893864,34.27613539,278.9114529,297.3626602,2100,0.000589449
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3372068,34.28034463,13.1274477,256.6538426,2100,0.00131501
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5089155,41.59059544,272.2852478,339.7464031,2100,0.007867821
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6529166,41.55658835,59.99437628,318.463868,2100,0.056729226
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6096633,41.49765633,46.83874213,313.9401508,2100,0.006967431
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6139694,41.48878495,222.1220016,249.1801149,2100,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5949053,41.59136572,31.52997798,346.6467053,2100,0.005200594
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.38735749,28.34909778,196.0611161,285.1851974,2150,0.005566709
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.75687153,28.44771003,226.3271991,357.2366945,2150,0.034231792
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.48552557,28.36034411,352.5568557,353.639694,2150,6.50E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.80334012,28.42057976,284.8301386,296.8531338,2150,0.001283697
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.24231039,28.44909908,301.4263635,350.5900149,2150,0.002731284
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5475104,34.33583333,302.7877752,333.5069833,2150,0.000580046
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4977575,34.36046623,108.9804369,115.1884886,2150,0.000589275
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2986177,34.30259797,233.1969491,280.2469454,2150,0.00010851
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8336842,34.33500372,325.4203765,356.1650694,2150,0.007293946
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5989097,34.33163627,162.5602746,344.5270248,2150,0.003382555
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3227199,41.26328646,32.68999226,41.26545375,2150,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3621118,41.30340775,353.3145305,357.2113669,2150,9.72E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4371012,41.33035327,148.8601409,174.692108,2150,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4522367,41.23881974,53.16936194,259.9367543,2150,0.019186239
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.567049,41.24365283,288.8320825,327.1768394,2150,0.000526454
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.27257149,28.74962358,266.3542289,273.0776878,2200,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.66167363,28.74882238,19.55914263,312.5524381,2200,0.013903998
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.24495493,28.74493845,164.0556831,265.0807511,2200,0.129194631
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.28362957,28.74717842,359.7567536,359.9264667,2200,0.002603836
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.65658339,28.75911067,113.6096622,233.7704537,2200,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.204777,34.66284808,61.92893399,126.0576536,2200,6.78E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3764507,34.61032444,11.18088265,129.0111505,2200,0.000708215
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6163338,34.59304021,230.5843331,299.833214,2200,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6762482,34.64207284,128.8521279,145.5530584,2200,3.54E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7492449,34.60818949,54.51598955,328.4169549,2200,0.017221378
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2876583,41.46538497,255.0969194,350.2689645,2200,0.083987441
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7112036,41.58172191,247.7451313,252.5868174,2200,0.006622517
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4508098,41.54733887,175.952594,293.8509136,2200,0.013043478
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4658325,41.47674732,334.3525819,357.9551687,2200,0.01599016
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4774743,41.60637712,259.2375172,335.3469484,2200,0.007150039
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.64773756,28.44703559,119.5277921,260.5796362,2250,0.01975649
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.49198754,28.54054392,350.2388164,355.5717882,2250,0.000449236
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.22806819,28.48210181,130.5680087,197.5848959,2250,0.000215726
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.3935382,28.48083549,200.8087214,220.8939499,2250,0.008110478
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.72527922,28.48511493,14.97801343,103.5055814,2250,0.000388712
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3397916,34.3097009,148.4274537,227.3968598,2250,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6623854,34.40511566,168.4882059,354.8933228,2250,2.67E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1720404,34.3480534,135.9103677,172.376652,2250,0.002662407
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.233313,34.31756061,4.250103971,192.3321616,2250,7.54E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1958221,34.35841999,174.8358185,209.8272136,2250,0.00019784
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6863188,41.4104375,222.8607996,327.1867729,2250,0.012084592
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6203429,41.36013181,213.0384306,231.6006509,2250,0.003831953
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5214415,41.34006129,240.697878,276.9625174,2250,0.00019532
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4537812,41.34211041,234.252893,322.3047166,2250,0.000445794
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3608414,41.39587694,133.9770705,241.5528375,2250,0.007077856
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.4119972,28.61142707,242.1455459,292.3322588,2300,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.54981867,28.62918093,15.19571262,146.3486085,2300,0.005472455
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.3513427,28.6341039,218.6159031,268.4477018,2300,0.000611707
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.21050022,28.64082226,252.3942517,335.6038765,2300,0.0104453
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.63746513,28.66804975,317.2302606,328.6374675,2300,0.000206697
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3786135,34.35634783,67.16087421,117.6399603,2300,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6370162,34.35812133,118.0530321,246.1886706,2300,0.016393443
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4394559,34.31309008,334.2096979,354.9095149,2300,0.001250625
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5028005,34.38014428,274.9614133,337.5030378,2300,0.003154574
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6269031,34.39167545,260.5991399,267.4063056,2300,0.009988901
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3837845,41.49860284,190.0207343,345.3247324,2300,0.003660197
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4686602,41.52784193,158.0044696,192.295333,2300,5.23E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2328833,41.55051504,139.3231206,342.0798511,2300,0.015608181
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4278855,41.47814415,139.5974735,188.6905575,2300,0.000210128
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4256813,41.53332484,236.0087428,347.3499354,2300,0.010088624
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.50116021,28.63376811,25.85645215,209.1536661,2350,0.004650889
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.63392515,28.52698357,89.43979423,280.691512,2350,0.137118372
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.13764786,28.58127741,221.6351605,253.6077979,2350,0
